candidate,universe_size,rebalance_days,momentum_signal,top_k,threshold_set,risk_on_votes,neutral_policy,median_fold_sharpe,worst_fold_sharpe,positive_fold_fraction,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure
u10_r14_momentum_21d_k5_strict_v4_reduced_momentum,10,14,momentum_21d,5,strict,4,reduced_momentum,0.8172275864244785,-1.0825746887094778,0.5333333333333333,0.5929900068092009,0.14917323402088223,-0.6112280298476302,6.481622830503464,0.18198935490786308
u50_r14_momentum_126d_k3_strict_v3_reduced_momentum,50,14,momentum_126d,3,strict,3,reduced_momentum,0.8120117789826272,-0.17941978090306568,0.8666666666666667,0.8134323438830989,0.32726575339401354,-0.7314036587830595,9.359161900679233,0.3163456369654916
u30_r14_momentum_63d_k3_balanced_v3_reduced_momentum,30,14,momentum_63d,3,balanced,3,reduced_momentum,0.8105815383843084,-1.2110807051733146,0.7333333333333333,0.7380413784682346,0.2878080186284011,-0.7578913964847742,12.099060972063118,0.43212275469563277
u10_r14_volatility_adjusted_momentum_k3_strict_v4_btc_eth,10,14,volatility_adjusted_momentum,3,strict,4,btc_eth,0.8098943425947177,-1.5268217613449167,0.5333333333333333,0.5462838212844431,0.10519456246890524,-0.4358831152055108,4.969553913519431,0.1632781012091357
u30_r14_volatility_adjusted_momentum_k3_strict_v3_reduced_momentum,30,14,volatility_adjusted_momentum,3,strict,3,reduced_momentum,0.8088867755192574,-0.8267551451794748,0.8,0.7755099348890314,0.279903758380156,-0.6129912670737004,10.905610450784481,0.32189796180159536
u20_r7_momentum_126d_k5_strict_v4_reduced_momentum,20,7,momentum_126d,5,strict,4,reduced_momentum,0.8037234379905855,-0.5572990688797437,0.7333333333333333,0.7320856028318611,0.19460698691155187,-0.517576053931091,8.9934774676154,0.16602809706257984
u10_r14_momentum_21d_k10_strict_v4_btc_eth,10,14,momentum_21d,10,strict,4,btc_eth,0.8022750869356551,-1.1790229562219134,0.6666666666666666,0.674168053024392,0.15102097773814993,-0.40665180219616626,5.428633485992687,0.18252509341903447
u10_r14_momentum_63d_k10_strict_v4_btc_eth,10,14,momentum_63d,10,strict,4,btc_eth,0.8022750869356551,-1.1790229562219134,0.6666666666666666,0.674168053024392,0.15102097773814993,-0.40665180219616626,5.428633485992687,0.18252509341903447
u10_r14_momentum_126d_k10_strict_v4_btc_eth,10,14,momentum_126d,10,strict,4,btc_eth,0.8022750869356551,-1.1790229562219134,0.6666666666666666,0.674168053024392,0.15102097773814993,-0.40665180219616626,5.428633485992687,0.18252509341903447
u10_r14_volatility_adjusted_momentum_k10_strict_v4_btc_eth,10,14,volatility_adjusted_momentum,10,strict,4,btc_eth,0.8022750869356551,-1.1790229562219134,0.6666666666666666,0.674168053024392,0.15102097773814993,-0.40665180219616626,5.428633485992687,0.18252509341903447
u50_r14_momentum_21d_k3_balanced_v3_reduced_momentum,50,14,momentum_21d,3,balanced,3,reduced_momentum,0.7974652027347877,-1.1535557978369022,0.7333333333333333,0.6802153342588603,0.2634637950629517,-0.8907068432209418,15.339654571326138,0.43126769103066037
u20_r7_momentum_126d_k3_balanced_v4_reduced_momentum,20,7,momentum_126d,3,balanced,4,reduced_momentum,0.7944997728362703,-0.7016222036360833,0.8,0.9011308693768761,0.33399399808152497,-0.7014198504868435,12.477992154716294,0.2510673234811166
u50_r7_momentum_63d_k3_strict_v4_reduced_momentum,50,7,momentum_63d,3,strict,4,reduced_momentum,0.7930262733187431,-0.8161096315538032,0.8,0.8290264681722692,0.2600920806701221,-0.3990466846180223,10.341782481774983,0.14061302681992335
u10_r14_momentum_21d_k3_strict_v4_btc_eth,10,14,momentum_21d,3,strict,4,btc_eth,0.7914479428523223,-1.424210837736308,0.5333333333333333,0.5353456658812326,0.10295472312417342,-0.4352098944231996,5.0880604070259245,0.1635219186943325
u30_r14_momentum_126d_k3_balanced_v4_reduced_momentum,30,14,momentum_126d,3,balanced,4,reduced_momentum,0.7904603056677715,-0.6826788949024587,0.7333333333333333,0.7219387266858924,0.237681113166462,-0.6781784593704641,7.994572158365261,0.2466338259441708
u50_r14_momentum_126d_k5_balanced_v4_btc_eth,50,14,momentum_126d,5,balanced,4,btc_eth,0.7881986057356121,-0.12112348829060933,0.9333333333333333,1.0271632107102562,0.36634327274666667,-0.3701313425799345,8.08467108592549,0.2790504350715731
u30_r14_momentum_63d_k3_strict_v3_reduced_momentum,30,14,momentum_63d,3,strict,3,reduced_momentum,0.7877790980115987,-1.2259361792341317,0.7333333333333333,0.8451232827644757,0.33270963463346437,-0.6673337641384589,10.632390414450487,0.32142327124282666
u50_r14_momentum_126d_k3_balanced_v3_reduced_momentum,50,14,momentum_126d,3,balanced,3,reduced_momentum,0.787464012411587,-0.3245129591270114,0.8,0.6587342524780667,0.23316752733142154,-0.7841992800933546,10.317867452748827,0.4323868760264746
u20_r14_momentum_126d_k5_balanced_v3_reduced_momentum,20,14,momentum_126d,5,balanced,3,reduced_momentum,0.7869399727917485,-0.7763266423454839,0.7333333333333333,0.9169934458090326,0.4803539532136396,-0.8292356743226127,13.530198436259736,0.6072459072508243
u10_r14_momentum_126d_k5_strict_v4_reduced_momentum,10,14,momentum_126d,5,strict,4,reduced_momentum,0.7838540768607108,-1.0507630242658332,0.6,0.6699905873190727,0.17769940024723319,-0.5892973700648043,5.602281565983925,0.18395125745397978
u30_r7_momentum_63d_k3_strict_v3_reduced_momentum,30,7,momentum_63d,3,strict,3,reduced_momentum,0.776187137000747,-1.0796703041157112,0.8,0.8065898216129542,0.31123728327283184,-0.5126019540118208,17.76024135323068,0.3250595755094865
u30_r7_momentum_126d_k5_strict_v4_reduced_momentum,30,7,momentum_126d,5,strict,4,reduced_momentum,0.774876924746728,-0.6072561661713495,0.8,0.8013698034197252,0.2273385602744884,-0.49338930199764786,9.347207465361624,0.15813988430621292
u20_r7_momentum_126d_k5_strict_v4_btc_eth,20,7,momentum_126d,5,strict,4,btc_eth,0.774642354663944,-0.7791480652037259,0.8,1.0087218771123643,0.24034681214867581,-0.2552714935968723,8.13441890166028,0.16463332661154803
u10_r14_volatility_adjusted_momentum_k5_strict_v4_btc_eth,10,14,volatility_adjusted_momentum,5,strict,4,btc_eth,0.770963911735193,-1.3062384237164841,0.6,0.5969893874945036,0.12998853285607836,-0.3915394658128215,5.390059472064688,0.18094594159502883
u30_r7_momentum_126d_k3_strict_v3_btc_eth,30,7,momentum_126d,3,strict,3,btc_eth,0.7708074268795405,-0.6683932973216592,0.8,0.7959536775648152,0.28354623042628746,-0.736341715602385,17.872686221824154,0.3251903269144648
u10_r14_volatility_adjusted_momentum_k3_balanced_v4_reduced_momentum,10,14,volatility_adjusted_momentum,3,balanced,4,reduced_momentum,0.7700635123500136,-0.8975421555118928,0.7333333333333333,0.7314761415096717,0.22201309294089855,-0.6995863764584722,7.729934635856675,0.24819970966897506
u20_r14_momentum_126d_k3_balanced_v3_reduced_momentum,20,14,momentum_126d,3,balanced,3,reduced_momentum,0.7684569061739908,-0.5809817533601835,0.7333333333333333,0.6975932520470504,0.25799775594582885,-0.7743154173542839,9.809648558853809,0.4291340509530578
u50_r7_momentum_126d_k5_strict_v4_reduced_momentum,50,7,momentum_126d,5,strict,4,reduced_momentum,0.7643107413604705,-0.5540500134524192,0.7333333333333333,0.8682913600887109,0.2601245080338386,-0.5255357017308797,9.50037294611331,0.15718202990008262
u30_r14_volatility_adjusted_momentum_k3_strict_v4_btc_eth,30,14,volatility_adjusted_momentum,3,strict,4,btc_eth,0.7612750375289815,-1.108746437541233,0.6666666666666666,0.8144431618349092,0.17726423099062916,-0.2235934179711927,5.235171916206399,0.15460516494999255
u20_r14_momentum_126d_k10_balanced_v4_reduced_momentum,20,14,momentum_126d,10,balanced,4,reduced_momentum,0.7609165798635754,-1.1461833426139496,0.6666666666666666,0.8074197616008467,0.26629765021900154,-0.558938967357788,7.6915708812260535,0.28289203612479474
u20_r14_momentum_63d_k3_balanced_v4_reduced_momentum,20,14,momentum_63d,3,balanced,4,reduced_momentum,0.7604171910144704,-0.7037075653263202,0.7333333333333333,0.785246241719018,0.2574919763639587,-0.5263705014608304,8.82184079316763,0.2507257193913866
u30_r7_volatility_adjusted_momentum_k3_balanced_v4_reduced_momentum,30,7,volatility_adjusted_momentum,3,balanced,4,reduced_momentum,0.7577599633107167,-0.5708718496229709,0.9333333333333333,0.8512928291747498,0.29192139967020014,-0.44306992217038366,15.695191094928726,0.24492872611313393
u10_r14_volatility_adjusted_momentum_k5_strict_v4_reduced_momentum,10,14,volatility_adjusted_momentum,5,strict,4,reduced_momentum,0.7568358689419072,-1.178014492601365,0.5333333333333333,0.5673995122957474,0.1408630404087996,-0.6336290770301267,5.9843101991754555,0.1835002200113762
u10_r14_momentum_63d_k5_strict_v4_btc_eth,10,14,momentum_63d,5,strict,4,btc_eth,0.7551704316840151,-1.3585414400595497,0.6,0.5867054631428352,0.12764126455105385,-0.3988447364629629,5.390059472064688,0.18164256298130538
u30_r14_volatility_adjusted_momentum_k3_balanced_v3_reduced_momentum,30,14,volatility_adjusted_momentum,3,balanced,3,reduced_momentum,0.753079264350323,-0.9519156387873506,0.7333333333333333,0.7399974182604135,0.28122012549478836,-0.6971325385378092,12.747114930643285,0.4323175733185084
u50_r14_momentum_126d_k3_balanced_v3_btc_eth,50,14,momentum_126d,3,balanced,3,btc_eth,0.7509661888433022,-0.5296770632339418,0.8,0.6220125761825113,0.20380072099955293,-0.8135996183802657,12.903877579801813,0.43251226010874777
u10_r7_momentum_21d_k3_strict_v4_reduced_momentum,10,7,momentum_21d,3,strict,4,reduced_momentum,0.7473044098282475,-1.008737801797184,0.6666666666666666,0.6571507154568011,0.16680570293634767,-0.6891586976351494,9.684360198155034,0.1524815787935588
u20_r14_volatility_adjusted_momentum_k10_balanced_v4_reduced_momentum,20,14,volatility_adjusted_momentum,10,balanced,4,reduced_momentum,0.7457230463776758,-1.4043964743479567,0.6666666666666666,0.6835988858540134,0.2065820630072892,-0.6507630656832204,8.34460522714833,0.28321702244116037
u20_r14_momentum_126d_k5_balanced_v4_btc_eth,20,14,momentum_126d,5,balanced,4,btc_eth,0.7444044169965849,-0.28798252683098025,0.8666666666666667,1.0327575315712318,0.3592747143030677,-0.40582825999867467,7.412666004090687,0.2857140729304976
u50_r14_momentum_126d_k5_balanced_v4_reduced_momentum,50,14,momentum_126d,5,balanced,4,reduced_momentum,0.7427930323680525,-0.7527505447401543,0.7333333333333333,0.6931067155244766,0.23164292715845103,-0.6307564708767089,9.18341637421252,0.2757279156873477
u30_r7_momentum_63d_k3_strict_v4_reduced_momentum,30,7,momentum_63d,3,strict,4,reduced_momentum,0.7420305133809081,-0.8417873664094585,0.8,0.7938140032791255,0.22898217466864268,-0.37174443691581227,10.026982540475792,0.14252040646343497
u30_r14_momentum_126d_k5_strict_v4_btc_eth,30,14,momentum_126d,5,strict,4,btc_eth,0.7350694102406923,-0.8202694993569674,0.6666666666666666,0.7789057623720287,0.18810544558958653,-0.2241318942324273,5.531255506657374,0.17030297792548246
u10_r7_momentum_126d_k3_strict_v4_reduced_momentum,10,7,momentum_126d,3,strict,4,reduced_momentum,0.7291967571455997,-0.9902775562935138,0.6666666666666666,0.5619230554492667,0.13447767814071243,-0.7136341339949117,7.684911512497719,0.15249042145593872
u50_r14_momentum_21d_k3_strict_v4_reduced_momentum,50,14,momentum_21d,3,strict,4,reduced_momentum,0.7244422906658363,-0.8770223194680988,0.6,0.7054082099178018,0.24932366990918275,-0.7228953295235347,6.336537294123262,0.1468268267179145
u20_r14_momentum_63d_k10_balanced_v4_reduced_momentum,20,14,momentum_63d,10,balanced,4,reduced_momentum,0.7232939354626118,-1.4127200584544242,0.6666666666666666,0.6214175026953387,0.1787553205769601,-0.6413132643069359,8.262195539135195,0.2833709633278599
u20_r14_momentum_126d_k5_balanced_v4_reduced_momentum,20,14,momentum_126d,5,balanced,4,reduced_momentum,0.7196219284632268,-0.8442026637236706,0.6666666666666666,0.7979130036622606,0.28020122685202087,-0.6349239002224204,8.429928388980112,0.2842546980478015
u20_r14_momentum_126d_k3_balanced_v4_reduced_momentum,20,14,momentum_126d,3,balanced,4,reduced_momentum,0.7190021787496321,-0.7277747463615604,0.6666666666666666,0.6379469216645098,0.19480212759078364,-0.6717795612934899,7.5421693914947285,0.2504819019061898
u50_r14_momentum_63d_k3_balanced_v3_btc_eth,50,14,momentum_63d,3,balanced,3,btc_eth,0.7123465954090182,-0.866655318959364,0.8,0.7140858002857076,0.26557919956723985,-0.6721173983391858,13.894301137299037,0.43236745704194907
u20_r7_momentum_126d_k3_balanced_v3_reduced_momentum,20,7,momentum_126d,3,balanced,3,reduced_momentum,0.7112908118447125,-0.5491678564611134,0.8,0.7471475320890348,0.2941648117955771,-0.7669522796719135,15.202339624408195,0.4347350305252933
u20_r7_momentum_126d_k5_balanced_v3_reduced_momentum,20,7,momentum_126d,5,balanced,3,reduced_momentum,0.7077853137544785,-0.5697246899676623,0.8,0.9836187362234231,0.5573486498874176,-0.8473167916980398,21.773711797140308,0.624364154113985
u50_r14_volatility_adjusted_momentum_k3_balanced_v4_btc_eth,50,14,volatility_adjusted_momentum,3,balanced,4,btc_eth,0.6925496030740089,-0.5566779908496938,0.8,0.8273909903025506,0.23786768802924607,-0.46250271524145536,7.3891750012439665,0.24651191720157237
u50_r14_volatility_adjusted_momentum_k3_balanced_v4_reduced_momentum,50,14,volatility_adjusted_momentum,3,balanced,4,reduced_momentum,0.6913278294034311,-0.9432801758003572,0.7333333333333333,0.6683509647795635,0.20418985262121536,-0.5467672787766675,9.495535962177641,0.24590085909426238
u30_r14_volatility_adjusted_momentum_k3_balanced_v4_reduced_momentum,30,14,volatility_adjusted_momentum,3,balanced,4,reduced_momentum,0.6865279498291129,-0.9364849461416052,0.8,0.7997603931521697,0.26043875634809854,-0.5370760016126881,9.144131451201467,0.24689313433620527
u50_r14_momentum_126d_k5_strict_v4_reduced_momentum,50,14,momentum_126d,5,strict,4,reduced_momentum,0.6777750160940248,-0.6242759342461867,0.6,0.7659427214381873,0.2228024473577328,-0.5424126793253123,5.8708389311837585,0.15885455540627955
u30_r7_volatility_adjusted_momentum_k3_strict_v4_reduced_momentum,30,7,volatility_adjusted_momentum,3,strict,4,reduced_momentum,0.6769622544140286,-1.0538583958719345,0.8,0.6604845939262711,0.1654667282923612,-0.33885772647029155,10.219163235842396,0.14254539396968183
u50_r14_momentum_21d_k3_balanced_v4_reduced_momentum,50,14,momentum_21d,3,balanced,4,reduced_momentum,0.6760116435465118,-0.9709297615508782,0.6666666666666666,0.5978539237513699,0.1990674010716189,-0.7997324359974717,10.265725774576035,0.24632027645116683
u10_r14_momentum_63d_k5_strict_v4_reduced_momentum,10,14,momentum_63d,5,strict,4,reduced_momentum,0.6671356686396659,-1.2022896754256231,0.5333333333333333,0.5030843124271048,0.11610128032360612,-0.6382891321919413,6.010349165540053,0.18272716908274592
u50_r14_momentum_63d_k5_balanced_v4_reduced_momentum,50,14,momentum_63d,5,balanced,4,reduced_momentum,0.6642789553577687,-1.0426687430951773,0.7333333333333333,0.6729941310317431,0.22451357538371597,-0.6465066199889782,10.040832120416107,0.2741597639596786
u10_r14_momentum_126d_k3_balanced_v4_reduced_momentum,10,14,momentum_126d,3,balanced,4,reduced_momentum,0.6609824915431115,-0.7818579247662623,0.6666666666666666,0.73012082308881,0.22404739923560402,-0.6755794747986703,6.705984309432584,0.24816639299397922
u30_r14_momentum_126d_k3_balanced_v3_reduced_momentum,30,14,momentum_126d,3,balanced,3,reduced_momentum,0.6570240333576327,-0.6099784717476598,0.7333333333333333,0.6469655761433217,0.22517364506037496,-0.7826983150019423,10.279677338638352,0.4323365490153955
u10_r14_momentum_126d_k3_balanced_v3_reduced_momentum,10,14,momentum_126d,3,balanced,3,reduced_momentum,0.6457358852996936,-0.950313768990448,0.7333333333333333,0.7258607422424744,0.2665391011240983,-0.8232481084468892,8.524825484959992,0.42041219067691665
u30_r14_momentum_126d_k3_strict_v3_btc_eth,30,14,momentum_126d,3,strict,3,btc_eth,0.6277540278683016,-0.7514357173437439,0.8,0.8629918893286888,0.324671607387387,-0.7401171459743676,10.381237438673834,0.32230877008356773
u30_r14_volatility_adjusted_momentum_k3_strict_v4_reduced_momentum,30,14,volatility_adjusted_momentum,3,strict,4,reduced_momentum,0.5526500188680447,-1.3725840845331412,0.6,0.6178339774462005,0.1567619933665707,-0.45666901650060954,6.36192681052192,0.15533544997492268
u10_r14_momentum_21d_k3_strict_v4_reduced_momentum,10,14,momentum_21d,3,strict,4,reduced_momentum,0.549963224191658,-1.0127108793370614,0.5333333333333333,0.4031768140588227,0.07978389324142277,-0.6942755042575606,6.261688600144373,0.1637657361795293
u50_r14_momentum_63d_k3_balanced_v4_reduced_momentum,50,14,momentum_63d,3,balanced,4,reduced_momentum,0.548890517493154,-1.092367097765062,0.6666666666666666,0.4717049324415668,0.11681042019172216,-0.6056073728673131,9.424039874002393,0.2458842007567645
u50_r14_momentum_126d_k3_strict_v4_reduced_momentum,50,14,momentum_126d,3,strict,4,reduced_momentum,0.5184482975957536,-0.5962629479748816,0.6666666666666666,0.518995386560416,0.12971246120428082,-0.6866767335138577,5.50729793833242,0.14690749863163657
u50_r14_momentum_63d_k3_balanced_v3_reduced_momentum,50,14,momentum_63d,3,balanced,3,reduced_momentum,0.5031031436841669,-0.9790005814372652,0.7333333333333333,0.5747678554596168,0.17847165867281167,-0.7197033134639078,12.92179242011273,0.43162224132128896
u50_r14_momentum_126d_k3_balanced_v4_reduced_momentum,50,14,momentum_126d,3,balanced,4,reduced_momentum,0.4854792675084586,-0.532930985357839,0.7333333333333333,0.4443903370822783,0.10045005339337143,-0.7078001833340601,8.299238277686554,0.2458675424192666
u20_r7_momentum_126d_k3_strict_v4_reduced_momentum,20,7,momentum_126d,3,strict,4,reduced_momentum,0.4791262682340522,-0.7127869806036333,0.6666666666666666,0.37762899282337087,0.07035450716335556,-0.6421191271319661,8.607234081372013,0.15019157088122603
u30_r14_momentum_126d_k3_strict_v4_reduced_momentum,30,14,momentum_126d,3,strict,4,reduced_momentum,0.47215343667151327,-0.7503023494422494,0.6,0.5004286645908188,0.11999430766234842,-0.658159492926619,5.678776683087027,0.15533661740558294
u30_r7_momentum_126d_k3_strict_v4_reduced_momentum,30,7,momentum_126d,3,strict,4,reduced_momentum,0.45576721316095603,-0.8237163200436226,0.6666666666666666,0.41400552902001786,0.08457060250572246,-0.6503764802966963,8.635102091811238,0.14252040646343497
u50_r7_momentum_126d_k3_strict_v4_reduced_momentum,50,7,momentum_126d,3,strict,4,reduced_momentum,0.45471521751075367,-0.6446404976706132,0.8,0.440209192820709,0.09619423730017695,-0.6950405512798788,9.046752417442072,0.14061302681992335
u20_r14_momentum_126d_k3_strict_v4_reduced_momentum,20,14,momentum_126d,3,strict,4,reduced_momentum,0.4448630044552105,-0.7076108363634852,0.5333333333333333,0.4232376050880805,0.0881989300608379,-0.6395499315846073,5.710842991202811,0.16684752861664404
u10_r14_momentum_126d_k3_strict_v4_reduced_momentum,10,14,momentum_126d,3,strict,4,reduced_momentum,0.3901711676892961,-1.0898545444351389,0.6666666666666666,0.4599895037810668,0.10067189093802509,-0.7067386034991059,5.041142127349024,0.16376573617952928
